15/05/2018 00:49,Amazon adopts new policy to promote board diversity
15/05/2018 10:57,"BRIEF-Temasek Holdings Cuts Share Stake In Goldman Sachs, Morgan Stanley, Amazon"
15/05/2018 14:12,BRIEF-Amazon Is Moving Into Blockchain By Partnering With Start-Up Called Kaleido - CNBC
15/05/2018 18:27,"Seattle passes scaled-back tax on Amazon, big companies"
15/05/2018 21:07,Amazon to open checkout-free stores in Chicago and San Francisco
16/05/2018 00:31,Highlights: Hedge funds chomped on FAANGs during first quarter tech turmoil
16/05/2018 20:08,BRIEF-Amazon Announces New Tucson Fulfillment Center
18/05/2018 18:05,Trump urged Postal Service to double package rates for Amazon -Washington Post
18/05/2018 19:20,Trump urged U.S. Postal Service to double package rates for Amazon: Washington Post
21/05/2018 16:39,"Amazon eyes Latam expansion, opens Argentina office"
21/05/2018 22:57,"Amazon eyes Latam expansion, opens Argentina office"
24/05/2018 08:00,French Q1 online retail sales rose 13 percent
25/05/2018 01:20,Oregon family finds Amazon's Alexa has a mind of her own
29/05/2018 19:04,Brazil denies Total license to drill Amazon basin for fourth time
31/05/2018 06:50,Amazon geoblocks Australia from U.S. site as tax change kicks in
31/05/2018 19:00,Walmart launches order-by-text service to challenge Amazon Prime
01/06/2018 11:56,Total determined to drill Amazon basin as Greenpeace storms AGM
06/06/2018 16:06,"Amazon to create more than 2,500 jobs in Britain this year"
07/06/2018 13:00,Berkshire-Amazon-JPMorgan healthcare CEO to be named soon -CNBC
07/06/2018 17:01,Walmart sues to bar former tax exec from joining Amazon
07/06/2018 19:52,Some fund managers are avoiding Amazon as it leads U.S. market
07/06/2018 23:19,Walmart sues to bar former tax executive from joining Amazon
08/06/2018 01:41,Geisinger's Feinberg top pick to run Amazon-Berkshire-JPMorgan venture: CNBC
08/06/2018 04:13,UPDATE 1-Geisinger's Feinberg not going to lead Amazon-Berkshire-JPM health venture - CNBC
10/06/2018 21:22,"Rights group hits Amazon, Foxconn over China labor conditions"
11/06/2018 06:47,Foxconn says investigating labor conditions at China factory used for Amazon
12/06/2018 15:06,Dish expands Amazon Alexa features for set-top boxes
13/06/2018 00:51,Judge keeps stay on Amazon driver misclassification case
13/06/2018 01:10,Seattle City Council repeals 'head tax' weeks after enactment
13/06/2018 08:14,Italy's Poste and Amazon sign deal to boost online shopping
14/06/2018 20:34,Exclusive: Microsoft takes aim at Amazon with push for checkout-free retail
15/06/2018 00:07,Exclusive: Amazon to tap Brazil beauty obsession with cosmetics partners
18/06/2018 09:05,Amazon effect: BOJ says online shopping pushing down core inflation
18/06/2018 13:56,"Amazon to add over 1,000 jobs in Ireland in country's biggest staff boost this year"
18/06/2018 14:26,Amazon sells Australians a way to beat geoblock with Prime
18/06/2018 21:21,Google to invest $550 million in China e-commerce giant JD.com
19/06/2018 10:00,Amazon's Alexa will now butler at Marriott hotels
20/06/2018 09:15,Amazon's Alexa will now butler at Marriott hotels
20/06/2018 13:38,"REFILE-Amazon, Berkshire, JPMorgan name CEO for healthcare venture"
20/06/2018 21:55,"Amazon, Berkshire, JPMorgan name Atul Gawande CEO of healthcare venture"
21/06/2018 15:14,Online retailers slide after U.S. court ruling on sales tax
21/06/2018 16:24,"US STOCKS-Wall Street lower as drops in Amazon, Intel add to trade worries"
21/06/2018 17:02,"US STOCKS-Wall Street falls as drops in Amazon, Intel add to trade jitters"
25/06/2018 13:57,"EU in agreement with Amazon, eBay to tackle dangerous product listings"
28/06/2018 11:28,"EU in agreement with Amazon, eBay to tackle dangerous product listings"
28/06/2018 12:39,Amazon to acquire online pharmacy PillPack
28/06/2018 12:46,Amazon wants to foster small independent delivery fleets
28/06/2018 13:17,"US STOCKS-Futures drop as Amazon hits drug stocks, GDP growth lowered"
28/06/2018 13:33,US STOCKS SNAPSHOT-Wall St opens lower as Amazon buy hits drug stocks
28/06/2018 14:17,"US STOCKS-Drug stocks hit by Amazon health push, while tech steadies Wall St"
28/06/2018 15:33,"US STOCKS-Drug stocks hit by Amazon health push, tech steadies Wall St"
28/06/2018 16:07,"Walgreens plays down Amazon pharmacy entry, but investors spooked"
28/06/2018 17:12,"US STOCKS-Wall St wavers as Amazon buy hits health stocks, banks gain"
28/06/2018 19:39,Bitter pill for U.S. drug supply chains as Amazon enters the scene
28/06/2018 22:01,Amazon to buy PillPack in potentially disruptive drug retail push
29/06/2018 10:29,French group Rexel to shake up portfolio of businesses to tackle Amazon
04/07/2018 01:36,"Chile's Pinera to meet CEOs of Amazon, Alphabet next week"
10/07/2018 13:38,"Amazon to build new fulfillment center in Ottawa, create 600 jobs"
10/07/2018 14:45,"Spanish Amazon workers call three-day strike over wages, rights"
13/07/2018 17:40,Amazon's cloud unit plans to sell own networking switches - The Information
13/07/2018 20:23,Cisco sinks on report Amazon wading into networking equipment
16/07/2018 22:09,Amazon suffers glitch during summer marketing event
17/07/2018 12:34,"Walmart, Microsoft in partnership to use cloud tech"
18/07/2018 13:41,Amazon sells more than 100 mln products on Prime Day event
18/07/2018 14:17,Amazon in talks to invest in India's MedPlus: FactorDaily
18/07/2018 16:05,"US STOCKS-S&P hovers at 5-month highs, Amazon hits $900 bln market cap"
18/07/2018 18:10,Hyundai sets up showroom on Amazon
18/07/2018 19:22,"Amazon.com's stock market value hits $900 billion, threatens Apple"
19/07/2018 03:06,"Speakers, TVs, Kleenex in demand on Amazon Prime Day"
19/07/2018 05:52,Amazon hands goodwill to eBay with move to shut Australians out of overseas sites
21/07/2018 07:44,"Amazon, Toyota, Alcoa and others working to counter Trump's tariff plans"
23/07/2018 10:00,"RPT-Amazon, Toyota, Alcoa and others working to counter Trump's tariff plans"
23/07/2018 16:08,"US STOCKS-Wall Street flat as financials offset drag from Amazon, industrials"
24/07/2018 22:05,Amazon.com's film studio chief to depart
25/07/2018 01:29,Amazon.com's film studio chief Ropell to depart
25/07/2018 07:54,"Amazon expands in Cape Town, stepping up cloud rivalry with Microsoft"
25/07/2018 11:05,"RPT-FOCUS-Amazon expands in Cape Town, stepping up cloud rivalry with Microsoft"
26/07/2018 16:35,"Indian truckers' strike hits Amazon deliveries, commodity trade"
26/07/2018 21:38,"Amazon beats estimates, Wall St. breathes sigh of relief"
27/07/2018 00:45,"CORRECTED-UPDATE 4-Amazon earnings skyrocket on cloud computing, advertising"
27/07/2018 00:47,U.S. judge sends Amazon eclipse glasses lawsuit into arbitration
27/07/2018 00:52,"Amazon earnings skyrocket on cloud computing, advertising"
27/07/2018 15:32,Amazon shares hit record high as profit tops $2 billion for first time
30/07/2018 05:00,"INSIGHT-Walmart discovers why the ""last mile"" is the hardest"
30/07/2018 11:00,"RPT-INSIGHT-Walmart discovers why the ""last mile"" is the hardest"
30/07/2018 18:19,Walmart stumbles with its 'last mile' package delivery plan
31/07/2018 21:21,"Amazon, T-Mobile say 'unwieldy' age bias suit over Facebook ads should be tossed"
01/08/2018 08:13,India's Flipkart unveils loyalty program to counter Amazon Prime
01/08/2018 18:27,"Amazon, other shippers form group to lobby on U.S. Postal Service issues"
01/08/2018 22:58,Amazon forms U.S. Postal Service lobby group with other companies
02/08/2018 15:24,Italian watchdog fines Amazon for unauthorized postal services
03/08/2018 09:08,Amazon forays into Australia with small loss
03/08/2018 11:58,Amazon reports 1.7 million pound UK tax bill due to share deductions
03/08/2018 12:00,"RPT-FOCUS-Bezos throws cash, engineers at rocket program as space race accelerates"
03/08/2018 18:02,GRAPHIC-Race is on for second place after Apple's $1 trillion valuation
03/08/2018 21:31,Race is on for second place after Apple's $1 trillion valuation
05/08/2018 11:00,RPT-GRAPHIC-Race is on for second place after Apple's $1 trillion valuation
07/08/2018 19:06,US STOCKS-Amazon and Alphabet push S&P 500 closer to record high
07/08/2018 20:06,"US STOCKS SNAPSHOT-S&P 500 moves closer to record high; Amazon, Alphabet help"
07/08/2018 21:35,Amazon and Microsoft nudge S&P 500 closer to record high
08/08/2018 04:07,Amazon launches curbside pickup at Whole Foods stores
08/08/2018 16:45,Indian regulator clears Walmart's $16 billion acquisition of Flipkart
09/08/2018 21:42,"Amazon, Google win Fed Circuit decision nixing Uniloc antipiracy patent"
14/08/2018 14:59,"Amazon to open Colombia service center, employ 600 workers"
16/08/2018 13:03,Exclusive: Amazon considering UK insurance comparison site - sources
20/08/2018 19:17,Is Amazon liable for selling defective products? Three appeals courts will decide
22/08/2018 16:13,"Amazon starts selling fashion, sportswear in Brazil"
23/08/2018 01:54,Breakingviews - Viewsroom: Amazon?s JEDI rebellion
25/08/2018 00:24,U.S. calls foreign mail system unfair in surprise win for Amazon
27/08/2018 06:20,MEDIA-Casino's Brazil unit says no talks with Amazon on Via Varejo
28/08/2018 21:13,Amazon plans new video app for Fire TV users: The Information
29/08/2018 15:48,"US STOCKS-Amazon, Alphabet lift S&P and Nasdaq to new record highs"
29/08/2018 17:06,"US STOCKS-Amazon, Alphabet lead Wall Street rally"
30/08/2018 13:30,Amazon to launch food and drink sales in Mexico
30/08/2018 22:48,Amazon to launch food and drink sales in Mexico
31/08/2018 00:02,"As Tesla shares fall, Amazon takes over as most shorted U.S. stock"
31/08/2018 14:25,"US STOCKS-Wall St sluggish on trade concerns; Apple, Amazon lift Nasdaq"
31/08/2018 20:33,Senate cancels postal service hearing; Trump's Amazon crusade delayed
04/09/2018 08:47,"Amazon India unveils Hindi website, app in battle with Flipkart"
04/09/2018 15:36,Amazon eyes Chilean skies as it seeks to datamine the stars
04/09/2018 15:45,Amazon hits $1 trillion market value milestone
04/09/2018 20:13,"Amazon, Berkshire, JPMorgan's healthcare venture names COO"
04/09/2018 22:07,"Amazon touches $1 trillion, on pace to overtake Apple"
07/09/2018 23:29,Amazon to open checkout-free store in New York
10/09/2018 08:07,French second-quarter online retail sales up 14.4 percent: Fevad
12/09/2018 17:11,"Amazon, Apple, others to testify before U.S. Senate on data privacy September 26"
13/09/2018 15:51,Amazon CEO Jeff Bezos launches a $2 bln philanthropic fund
14/09/2018 01:15,Amazon CEO says 'HQ2' decision will be announced before end of year
14/09/2018 04:18,"Amazon's Jeff Bezos commits $2 billion to help homeless, pre-schools"
14/09/2018 14:43,Amazon's Bezos says Trump should be 'glad' of media scrutiny
14/09/2018 16:50,Metro puts struggling Real hypermarket chain on the block
17/09/2018 05:31,India's Flipkart eyes stake in Star's Hotstar: Mint
17/09/2018 10:12,EU antitrust ruling on Microsoft buy of GitHub due by October 19
17/09/2018 16:31,Amazon investigating claims of employees leaking data for bribes
17/09/2018 20:42,US STOCKS-Wall St slides ahead of Trump tariff announcement
18/09/2018 04:00,"Audi launches electric SUV in Tesla's backyard, with assist from Amazon"
18/09/2018 17:13,"Audi launches electric SUV in Tesla's backyard, with assist from Amazon"
19/09/2018 04:53,Amazon launches in Turkey
19/09/2018 12:25,"Amazon, Samara buy India's 'More' retail chain - CNBC TV18"
19/09/2018 12:46,"Amazon, Samara buy India's 'More' retail chain for $580 million: CNBC TV18"
19/09/2018 13:49,Amazon's use of merchant data under EU microscope
19/09/2018 16:47,Amazon's use of merchant data under EU microscope
19/09/2018 19:40,"Amazon considering opening up to 3,000 cashierless stores by 2021 -Bbg"
19/09/2018 19:58,"Amazon considering opening up to 3,000 cashierless stores by 2021: Bbg"
19/09/2018 23:15,"Amazon workers must be paid for security checks under Nevada, Arizona law - 6th Circuit"
20/09/2018 15:52,Amazon buys stake in owner of Indian supermarket chain More
20/09/2018 17:48,Amazon adds new Echo devices in bid to dominate voice gadgets
20/09/2018 20:00,Deals of the day-Mergers and acquisitions
20/09/2018 20:24,Amazon adds Echo devices for home and car in bid to dominate voice gadgets
24/09/2018 18:39,Snapchat ties up with Amazon for point-and-buy
24/09/2018 21:54,"Amazon made two moves for Deliveroo, one nine months ago: Telegraph"
26/09/2018 12:50,Amazon Echo customers face issues in Europe
26/09/2018 16:32,Amazon users report Alexa breakdowns across Europe
26/09/2018 20:34,Amazon to open new retail store in NYC in latest brick-and-mortar push
27/09/2018 13:31,"US STOCKS SNAPSHOT-Wall St opens higher on Apple, Amazon boost"
27/09/2018 22:51,"Amazon turns to toys, home goods in latest brick-and-mortar trial"
28/09/2018 18:57,EU regulators want to know if merchants hurt by Amazon copies
02/10/2018 10:09,Amazon to raise minimum wage to $15 for U.S. employees
02/10/2018 11:07,Amazon raises minimum wage rates in Britain
02/10/2018 18:59,Senator Bernie Sanders applauds Amazon for wage hike
02/10/2018 18:59,Amazon raises minimum wage rates in Britain
02/10/2018 20:22,"Amazon raises minimum wage to $15, urges rivals to follow"
04/10/2018 11:51,Ebay alleges Amazon poached sellers from its platform
04/10/2018 19:19,Amazon is working with Brazil's CargoX for logistics pilot project: BBG
08/10/2018 21:16,Facebook debuts smart speaker for Messenger video calls
09/10/2018 13:32,Microsoft expands cloud service in push for $10 billion Pentagon contract
10/10/2018 13:43,France's Monoprix says grocery alliance with Amazon Prime tops expectations
10/10/2018 14:24,France's Monoprix says grocery alliance with Amazon Prime tops expectations
10/10/2018 23:04,Amazon scraps secret AI recruiting tool that showed bias against women
11/10/2018 19:44,India's Flipkart confident of bumper sales season; says Amazon losing relevance
11/10/2018 23:45,Amazon says 'breathtaking' class in Facebook job ads age-bias case should be rejected
12/10/2018 17:58,Amazon says India customer base surges during festive sale
15/10/2018 18:28,Amazon India say services boosting large appliance sales
16/10/2018 06:58,Amazon likely to buy 7-8 percent stake in India's Future Retail: TV
16/10/2018 10:11,"Aldi, Lidl and Amazon to be included in Sainsbury's-Asda probe - UK competition regulator"
16/10/2018 19:08,"Walmart CEO points to new company culture, cuts profit forecast"
17/10/2018 17:22,Exclusive: Amazon zooms in on central Mexico for large new warehouse
18/10/2018 11:33,"Sirius XM, Amazon join forces in push linked to Echo devices"
18/10/2018 21:32,"Amazon to open Manchester office as it adds 1,000 British jobs"
23/10/2018 01:10,"Amazon.com, Qualcomm to put Alexa assistant in more headphones"
24/10/2018 16:15,Snap hires Amazon executive as chief business officer - CNBC
24/10/2018 18:35,"Snap hires Amazon, HuffPost executives to fill big roles"
25/10/2018 20:10,Amazon third-quarter sales miss estimates
25/10/2018 23:46,Amazon's holiday season sales outlook misses views; shares sink
26/10/2018 02:30,Tech stocks battered after disappointing Amazon and Alphabet results
26/10/2018 12:02,Amazon shares sink 10 pct on growth worries
26/10/2018 17:06,Microsoft overtakes Amazon as second most valuable U.S. company
26/10/2018 19:08,Microsoft overtakes Amazon as second most valuable U.S. company
26/10/2018 21:08,"Weak Amazon, Alphabet results ignite growth worries"
29/10/2018 12:32,Amazon says it has donated $100 million from sales since 2013
30/10/2018 13:35,US STOCKS SNAPSHOT-U.S. stocks struggle at the open
30/10/2018 20:27,"Wall St. rebounds as chip, transport shares surge"
30/10/2018 23:31,"EBay beats quarterly profit on cost cut efforts, shares rise"
03/11/2018 19:01,Two dead in Amazon.com warehouse's partial collapse in Baltimore: governor
04/11/2018 22:13,Amazon in late-stage talks with U.S. cities for second headquarters: Wall Street Journal
05/11/2018 08:00,Amazon drops free shipping minimum in tussle for holiday sales
05/11/2018 18:29,Amazon drops free-shipping minimum in race for holiday sales
05/11/2018 19:56,Amazon plans to split HQ2 evenly between two cities - WSJ
05/11/2018 21:25,Amazon hiring thousands of delivery drivers for holiday season
05/11/2018 22:59,Amazon hiring thousands of delivery drivers for holiday season
06/11/2018 20:07,Amazon plans to split second headquarters in two cities: sources
07/11/2018 10:08,Flipkart and Amazon not abusing market position in India: competition commission
07/11/2018 15:00,"BRIEF-Amazon launches music services, Spanish-language devices in Mexico"
08/11/2018 05:10,Walmart will offer Black Friday deals earlier this year
08/11/2018 13:48,Cisco works with Amazon to help businesses run apps in the cloud
09/11/2018 23:40,"Amazon strikes deal with Apple to sell iPhones, iPads"
13/11/2018 04:29,REFILE-Amazon picks NYC and Northern Virginia for additional headquarters - WSJ
13/11/2018 10:06,"Amazon to pick NYC, Northern Virginia for split 'HQ2': source"
13/11/2018 14:32,"Amazon to announce investments in NY, Virginia, Nashville: source"
13/11/2018 19:48,Breakingviews - Jeff Bezos spreads jobs and disappointment
14/11/2018 00:26,"Fed Circuit sides with Netflix, Amazon over ?abstract? digital rights patent"
15/11/2018 14:32,"CORRECTED-UPDATE 1-U.S. Postal Service posts loss, even as package deliveries rise"
15/11/2018 18:04,"U.S. Postal Service posts loss, even as package deliveries rise"
19/11/2018 23:30,"Amazon, T-Mobile say plaintiffs suing over Facebook job ads have nothing in common"
20/11/2018 12:10,"Kohl's tops same-store sales estimates, raises forecast"
20/11/2018 14:56,Amazon bids for Disney's 22 sports networks- CNBC
20/11/2018 16:57,"Amazon, Blackstone among bidders for 22 Disney sports networks: CNBC"
21/11/2018 12:22,Amazon opens Spanish pop-up store to showcase its wares
21/11/2018 23:19,Amazon stops blocking Australians from its U.S website after backlash
22/11/2018 13:15,Amazon re-opens U.S. store to Australian shoppers after backlash
23/11/2018 15:35,"Amazon workers strike in Germany, Spain on Black Friday"
26/11/2018 14:08,Airbnb hires Amazon veteran as CFO
26/11/2018 14:09,Amazon: Eyes best day in nearly three weeks as Cyber Monday begins
27/11/2018 03:31,Airbnb hires Amazon veteran as CFO ahead of potential IPO
27/11/2018 20:11,Amazon adds antenna service for satellite data; courts space industry
27/11/2018 23:00,Amazon adds antenna service for satellite data; courts space industry
28/11/2018 19:45,"Vandals cause 8,000 barrels of oil to spill in Peruvian Amazon"
28/11/2018 20:57,"Amazon launches machine learning chip, taking on Nvidia, Intel"
29/11/2018 00:02,Amazon's latest gadget: a self-driving toy car for coders
29/11/2018 09:31,German antitrust watchdog launches probe into Amazon
29/11/2018 10:14,RPT-UPDATE 1-German antitrust watchdog launches probe into Amazon
29/11/2018 14:16,"Amazon picks New York City, Washington D.C. area for new offices"
29/11/2018 14:16,Factbox: Amazon to get billions in breaks for HQ2 development
29/11/2018 19:56,Amazon's treatment of sellers comes under scrutiny in Germany
30/11/2018 00:57,"Amazon sued for firing black, Latino drivers after background checks"
30/11/2018 13:20,Amazon to allow Apple Music on its Echo speakers
02/12/2018 19:53,Amazon tests cashierless tech for stores with bigger spaces: WSJ
03/12/2018 17:57,Amazon.com briefly becomes Wall Street's most valuable company
03/12/2018 23:40,Amazon briefly edges out Apple for most valuable company
04/12/2018 05:00,Corporate tax breaks cost U.S. schools billions of lost revenue -report
04/12/2018 20:00,Postal service should be allowed to charge more for packages -task force
05/12/2018 17:19,"Trump panel wants to give USPS right to hike prices for Amazon, others"
05/12/2018 19:08,New Yorkers overwhelmingly support Amazon campus in Queens: poll
06/12/2018 14:48,Walgreens to link up with FedEx on next-day drug delivery as Amazon nears
07/12/2018 22:28,Exclusive: Amazon targets airports for checkout-free store expansion
08/12/2018 00:44,Foie gras off Amazon.com's menu in California after settlement
10/12/2018 10:08,Austrian retailers file antitrust complaint against Amazon
10/12/2018 13:29,Austrian retailers file antitrust complaint against Amazon
11/12/2018 01:45,EU's Vestager may investigate Apple Pay if there are formal complaints
11/12/2018 17:21,Morrisons shares rise on takeover chatter
12/12/2018 12:37,France's Orange partners with Amazon over voice assistant technology
12/12/2018 16:21,Amazon aims at office workers with compact cashier-less food store
13/12/2018 17:34,Instacart to end partnership with top customer Whole Foods
13/12/2018 22:56,CORRECTED-UPDATE 1-Costco beats quarterly sales estimates
13/12/2018 23:32,"Instacart, Amazon's Whole Foods relationship to end next year"
13/12/2018 23:43,"Costco margin dip overshadows sales beat, shares slide"
14/12/2018 21:59,Poste Italiane can withstand competition from Amazon: CEO
17/12/2018 14:29,German union calls strike at Amazon warehouses
18/12/2018 00:59,Amazon.com hit with trademark lawsuit by retailer Williams-Sonoma
18/12/2018 13:21,Amazon to create 600 tech jobs in Toronto
20/12/2018 10:59,Amazon error allowed Alexa user to eavesdrop on another home
20/12/2018 19:08,Amazon to lower some fees for third-party sellers
26/12/2018 21:12,Dollar strengthens as U.S. stocks rebound off lows
26/12/2018 21:22,US STOCKS-Dow notches record point surge in dramatic rebound
28/12/2018 11:21,"Yankees in talks with Amazon, Sinclair to bid for Yes Network -WSJ"
28/12/2018 19:01,"Yankees in talks with Amazon, Sinclair to bid for Yes Network: WSJ"
31/12/2018 04:02,Amazon to expand Whole Foods stores: Wall Street Journal
02/01/2019 21:43,"Amazon settles bias claims with transgender employee, husband"
04/01/2019 02:42,Amazon workers strike in Spain ahead of Three Kings gift-giving
07/01/2019 21:06,"US STOCKS SNAPSHOT-Amazon, Netflix help Wall Street build on rally"
07/01/2019 21:21,"Qualcomm expands car computer chip lineup, adds music from Amazon"
07/01/2019 22:12,Amazon and Netflix push Wall Street higher
08/01/2019 18:49,"US STOCKS-Amazon, trade optimism power Wall St rally for third day"
09/01/2019 14:32,"Amazon CEO Jeff Bezos, wife Mackenzie decide to divorce"
09/01/2019 22:33,Amazon CEO Jeff Bezos and wife MacKenzie to divorce
10/01/2019 07:49,Amazon to invest in French firm's technology for self-driving forklifts
10/01/2019 17:58,Investors question Amazon's future after Bezos announces divorce
10/01/2019 19:10,Court says Amazon 'Dash' buttons violate German law
10/01/2019 23:11,Investors ask how the Bezos divorce will affect Amazon
14/01/2019 20:25,NBCUniversal to launch streaming service in 2020
19/01/2019 11:37,"Austrian data privacy activist files complaint against Apple, Amazon, others"
22/01/2019 12:34,Amazon.com starts direct sales of merchandise in Brazil after delays
22/01/2019 12:41,"Judge trims 'Siri' patent cases against Google, Amazon and Microsoft"
23/01/2019 19:00,Amazon spends company record on U.S. lobbying in 2018 -filing
23/01/2019 20:09,Amazon spends company record on U.S. lobbying in 2018: filing
29/01/2019 14:02,"BUZZ-Amazon shipping: Analyst says better to buy than build, eyes FedEx, UPS"
30/01/2019 19:12,US STOCKS-Wall Street extends gain after Fed says to be patient on rates
31/01/2019 14:33,Explainer: What are India's new foreign direct investment rules for e-commerce?
31/01/2019 14:33,"Walmart, Amazon scrambling to comply with India's new e-commerce rules"
31/01/2019 18:55,Amazon takes numerous products off its India website to comply with new rules-sources
31/01/2019 21:05,Amazon first-quarter sales forecast misses estimates
31/01/2019 21:51,Breakingviews - Amazon?s aggression has sustainable fuel supply
01/02/2019 01:51,Amazon sales outlook falls short after record holiday quarter
01/02/2019 03:29,Breakingviews - Amazon and Walmart get caught in India?s web
01/02/2019 09:44,New e-commerce rules jolt Amazon.com in India as products vanish
01/02/2019 15:09,US STOCKS-S&P near 8-week high after upbeat jobs data; Amazon results weigh
01/02/2019 21:06,"US STOCKS SNAPSHOT-Wall St torn between weak Amazon outlook, strong jobs"
01/02/2019 21:25,"Stock rally flags after strong U.S. data, bond yields rise"
02/02/2019 01:23,"Court fight sheds light on Amazon, Berkshire, JPMorgan health venture"
04/02/2019 20:11,Apple briefly regains title as most valuable U.S. company
04/02/2019 22:04,Apple briefly regains title as most valuable U.S. company
05/02/2019 10:23,Amazon adds Starbucks' Rosalind Brewer to board
05/02/2019 13:28,Amazon grocery service slowly returns in India after e-commerce disruption
06/02/2019 01:11,"Fight over new hire at Amazon, Berkshire, JPMorgan health venture put on hold"
06/02/2019 22:01,Scoot over Microsoft: Apple again the most valuable U.S. company
07/02/2019 07:48,Amazon changes business structures in India to bring big seller back: sources
07/02/2019 16:12,Amazon calls for transparent use of facial ID tech by law enforcement agencies
07/02/2019 18:23,Woody Allen sues Amazon Studios for quitting movie deal
07/02/2019 19:56,Woody Allen sues Amazon Studios for quitting movie deal
07/02/2019 23:26,Amazon's Bezos says National Enquirer tried to blackmail him over 'intimate photos'
08/02/2019 02:55,UPDATE 2-Amazon's Bezos says National Enquirer owner tried to blackmail him
08/02/2019 10:38,Amazon's Bezos says National Enquirer owner tried to blackmail him
08/02/2019 14:29,American Media says it acted lawfully in reporting on Amazon's Bezos
08/02/2019 14:51,American Media says its reporting on Amazon's Bezos was lawful
08/02/2019 18:02,U.S. prosecutors weigh if American Media violated immunity deal -Bloomberg
08/02/2019 19:14,U.S. prosecutors weigh if American Media violated immunity deal: Bloomberg
09/02/2019 00:17,National Enquirer owner defends reporting on Amazon's Bezos
09/02/2019 03:23,Amazon exploring potential alternatives to New York HQ: source
11/02/2019 22:15,Amazon to buy wi-fi startup eero
12/02/2019 10:32,BRIEF-Leone Film Group Signs Agreement With Amazon Prime Video
13/02/2019 10:17,"Amazon, GM in talks to invest in electric pickup truck maker Rivian: sources"
13/02/2019 21:00,Breakingviews - Amazon can afford to give Big Apple one more shot
13/02/2019 22:47,Cities shunned by Amazon revive hopes for HQ given New York opposition
14/02/2019 09:19,Austria's competition authority launches probe into Amazon
14/02/2019 12:34,Amazon faces probe into treatment of sellers in Austria
14/02/2019 12:53,"Google, Amazon among those targeted in EU unfair practices digital rules"
14/02/2019 16:47,Amazon will abandon plans to build HQ2 in New York
14/02/2019 17:00,Amazon will abandon plans to build 2nd headquarters in New York
14/02/2019 20:19,JBG Smith shares rise after Amazon.com nixes NY HQ
14/02/2019 21:58,"Breakingviews - Amazon, NYC shoot selves and each other in foot"
15/02/2019 03:01,How Amazon scrapped its plans for a New York headquarters
15/02/2019 03:01,"Feeling unwelcome, Amazon ditches plans for New York hub"
15/02/2019 11:00,RPT-How Amazon scrapped its plans for a New York headquarters
15/02/2019 14:33,Rivian announces $700 mln funding round led by Amazon
15/02/2019 16:24,CORRECTED-XPO Logistics shares dive after biggest customer slashes business
15/02/2019 20:26,"XPO Logistics' top customer pulls back, Amazon suspected"
15/02/2019 21:34,"Fight over Amazon, Berkshire, JPMorgan health venture's new hire can resume"
15/02/2019 21:42,Amazon places big bet on aspiring Tesla rival Rivian
15/02/2019 21:58,How Amazon scrapped its plans for a New York headquarters
15/02/2019 23:33,"Amazon invites Ocasio-Cortez for tour, calls worker claims untrue"
19/02/2019 11:26,Amazon's Chinese unit in merger talks with NetEase's Kaola -report
19/02/2019 14:31,Amazon's China unit in merger talks with NetEase's Kaola: report
19/02/2019 18:14,"US STOCKS-Wall St edges higher on Amazon, Walmart gains; trade talks in focus"
21/02/2019 00:56,"Judge questions whether Amazon, Berkshire, JPMorgan health venture is an Optum competitor"
22/02/2019 09:12,Digital shopping app JOOM targets France in challenge to Amazon
25/02/2019 00:12,Two bodies recovered after Amazon cargo plane crashes into Texas bay
25/02/2019 21:38,Amazon appoints Indra Nooyi to board
25/02/2019 23:01,Amazon adds former PepsiCo CEO Indra Nooyi to board
26/02/2019 00:04,"Amazon to offer more than 1,000 apprenticeships in Britain"
26/02/2019 18:26,"Macy's new restructuring to cut 100 senior jobs, save $100 million annually"
26/02/2019 18:52,Walmart seeks ad business boost in fight with Amazon
27/02/2019 09:45,"Amazon, Comcast, Electronic Arts submit bids for Nexon holding firm-Maeil report"
27/02/2019 14:24,Peru to fix oil pipeline after deal with indigenous community
27/02/2019 19:41,"Amazon, Comcast, Electronic Arts submit bids for Nexon holding firm-Maeil report"
01/03/2019 17:50,Amazon plans new grocery-store business - WSJ
01/03/2019 22:45,Amazon plans new grocery-store business: WSJ
05/03/2019 13:09,German court upholds Amazon bid to limit paid reviews
05/03/2019 20:35,"Kohl's profit view beats forecast as tie-ups, new items lure shoppers"
06/03/2019 11:43,Exclusive: Mexican central bank in talks with Amazon about new mobile payments
06/03/2019 20:13,Amazon to close all 87 U.S. pop-up stores - WSJ
06/03/2019 21:27,"Amazon, Berkshire, JPMorgan healthcare company to be called Haven"
07/03/2019 02:03,"Amazon to close U.S. pop-up stores, focus on opening more book stores"
07/03/2019 12:53,Kroger fourth-quarter profit slides as investments weigh
07/03/2019 17:32,"Kroger's $3 billion splurge set to hit earnings, shares slide"
08/03/2019 15:24,"U.S. presidential hopeful Warren wants breakup of Google, Facebook and Amazon"
10/03/2019 01:17,"Wall Street critic Warren vows to break up Amazon, Facebook, Google"
11/03/2019 22:24,UPDATE 1-Amazon lifts restriction on sellers criticized as anti-competitive -source
12/03/2019 01:55,Amazon lifts restriction on sellers criticized as anti-competitive: source
14/03/2019 10:19,France's Monoprix working on expanding grocery alliance with Amazon
